c0,c1
34.0502,-118.254
34.0473,-118.2462
34.039,-118.2444
34.0629,-118.2275
34.0363,-118.2733
34.0423,-118.2452
34.0485,-118.2447
34.0472,-118.2385
34.0523,-118.2572
34.0668,-118.2497
34.0433,-118.2504
34.0454,-118.2657
34.0504,-118.2409
34.043,-118.242
34.0423,-118.2452
34.0435,-118.2471
34.0426,-118.2412
34.0395,-118.2656
34.0537,-118.2455
34.0435,-118.2471
34.0439,-118.2514
34.0433,-118.2377
34.0431,-118.2536
34.0409,-118.2609
34.046,-118.2509
34.0349,-118.263
34.0487,-118.2588
34.0327,-118.261
34.0453,-118.2499
34.0582,-118.2465
34.0342,-118.2636
34.0408,-118.2428
34.0544,-118.2466
34.0461,-118.2476
34.0617,-118.2469
34.0426,-118.2412
34.0459,-118.2579
34.0449,-118.2458
34.0594,-118.2452
34.0494,-118.2599
34.045,-118.264
34.0446,-118.249
34.0438,-118.2547
34.0496,-118.2458
34.0446,-118.245
34.0395,-118.2656
34.0395,-118.2656
34.0599,-118.2379
34.0481,-118.2507
34.0534,-118.2409
34.0454,-118.2466
34.0494,-118.2581
34.0725,-118.251
34.0529,-118.2329
34.0591,-118.2412
34.0591,-118.2412
34.0591,-118.2412
34.043,-118.242
34.0423,-118.2452
34.0431,-118.2536
34.0407,-118.2541
34.0467,-118.2485
34.045,-118.264
34.0565,-118.2445
34.0502,-118.254
34.0549,-118.2426
34.0649,-118.2289
34.0627,-118.2463
34.0461,-118.2476
34.0461,-118.2476
34.0446,-118.245
34.0352,-118.2654
34.0463,-118.2515
34.053,-118.2513
34.064,-118.2375
34.0401,-118.2668
34.0474,-118.2496
34.0494,-118.2599
34.0583,-118.2395
34.0435,-118.2471
34.0446,-118.249
34.0437,-118.2652
34.0591,-118.2412
34.0522,-118.2434
34.0454,-118.236
34.0446,-118.249
34.0446,-118.249
34.0537,-118.2455
34.0482,-118.2472
34.0475,-118.2657
34.0467,-118.252
34.0668,-118.2497
34.0515,-118.2424
34.0396,-118.259
34.0502,-118.254
34.0389,-118.2643
34.0442,-118.2439
34.0433,-118.2504
34.0317,-118.2626
34.0395,-118.2656
34.0395,-118.2656
34.0395,-118.2656
34.0395,-118.2656
34.0532,-118.2425
34.0395,-118.2656
34.0673,-118.2499
34.0474,-118.2496
34.051,-118.2445
34.0454,-118.2657
34.0423,-118.2452
34.0495,-118.2529
34.0495,-118.2529
34.0708,-118.2471
34.0671,-118.2483
34.0466,-118.259
34.0363,-118.2573
34.064,-118.2375
34.0466,-118.259
34.0466,-118.2685
34.052,-118.2332
34.046,-118.2509
34.046,-118.2326
34.0482,-118.2472
34.0423,-118.2666
34.0537,-118.2455
34.0474,-118.2496
34.0373,-118.2503
34.0535,-118.256
34.0609,-118.2586
34.0539,-118.2712
34.0549,-118.2778
34.0674,-118.2753
34.0554,-118.2702
34.0869,-118.299
34.0691,-118.2611
34.061,-118.2615
34.0637,-118.2662
34.0867,-118.2869
34.0511,-118.2738
34.0791,-118.2917
34.0609,-118.2679
34.0897,-118.2893
34.0909,-118.2917
34.0685,-118.2775
34.0585,-118.2724
34.0616,-118.2794
34.0454,-118.2742
34.0477,-118.2751
34.0721,-118.262
34.0596,-118.2749
34.0825,-118.2753
34.0825,-118.2753
34.068,-118.2695
34.0438,-118.2841
34.0554,-118.2745
34.0612,-118.2628
34.058,-118.2682
34.0524,-118.2633
34.0413,-118.2815
34.073,-118.264
34.0706,-118.2772
34.0714,-118.2631
34.0567,-118.2815
34.061,-118.2615
34.0788,-118.2681
34.0887,-118.2845
34.0498,-118.2754
34.068,-118.2695
34.0592,-118.2674
34.0637,-118.2638
34.0637,-118.2638
34.0637,-118.2638
34.0616,-118.2586
34.0721,-118.262
34.0605,-118.2814
34.0673,-118.2566
34.0557,-118.2751
34.0706,-118.2614
34.0586,-118.2691
34.0767,-118.2754
34.0389,-118.2762
34.0474,-118.2714
34.0628,-118.2822
34.0469,-118.2733
34.0693,-118.2711
34.0559,-118.28
34.0559,-118.28
34.0747,-118.2572
34.0658,-118.2814
34.0738,-118.2658
34.0625,-118.2714
34.0781,-118.2605
34.0891,-118.2992
34.064,-118.2766
34.0738,-118.2568
34.0601,-118.2805
34.0619,-118.2702
34.0534,-118.2788
34.0663,-118.2719
34.0619,-118.2702
34.0799,-118.2904
34.0759,-118.2668
34.0818,-118.2929
34.0529,-118.2776
34.0852,-118.2841
34.0655,-118.2756
34.0858,-118.297
34.0825,-118.2753
34.0605,-118.2694
34.0559,-118.2722
34.0763,-118.2956
34.0567,-118.2636
34.0567,-118.2636
34.0605,-118.2694
34.0887,-118.2869
34.076,-118.2737
34.0836,-118.294
34.0535,-118.2609
34.0692,-118.2792
34.0622,-118.2653
34.0619,-118.2702
34.0686,-118.2746
34.0686,-118.2746
34.0558,-118.2609
34.049,-118.2689
34.0749,-118.2838
34.0779,-118.2844
34.061,-118.2615
34.0492,-118.2742
34.064,-118.2791
34.0863,-118.3005
34.0648,-118.2558
34.0763,-118.2917
34.0639,-118.2588
34.0923,-118.2817
34.0542,-118.2717
34.0644,-118.2686
34.0657,-118.2825
34.0594,-118.2644
34.0818,-118.2905
34.053,-118.2648
34.0779,-118.2617
34.0477,-118.2751
34.0653,-118.2725
34.0599,-118.2655
34.0698,-118.2665
34.068,-118.2574
34.0668,-118.2546
34.0534,-118.2745
34.0693,-118.2687
34.0858,-118.296
34.0621,-118.2747
34.0621,-118.2747
34.0492,-118.2742
34.0523,-118.2722
34.0721,-118.2735
34.0681,-118.2735
34.0673,-118.2641
34.0898,-118.2917
34.0496,-118.2677
34.0565,-118.2768
34.0548,-118.2638
34.0579,-118.2553
34.0828,-118.2781
34.0462,-118.2738
34.0707,-118.2795
34.0613,-118.2738
34.0512,-118.2787
34.0555,-118.2656
34.0648,-118.2761
34.0524,-118.2633
34.055,-118.2735
34.0897,-118.2893
34.0867,-118.2869
34.0699,-118.2777
34.0554,-118.2702
34.0542,-118.2611
34.0699,-118.2777
34.0909,-118.2917
34.063,-118.2727
34.0567,-118.2603
34.0692,-118.2792
34.0784,-118.2791
34.062,-118.2545
34.0605,-118.2769
34.0579,-118.2711
34.0746,-118.2676
34.0416,-118.2791
34.0765,-118.2868
34.0538,-118.2616
34.0811,-118.2763
34.0846,-118.2892
34.0699,-118.2777
34.0493,-118.2828
34.0763,-118.2722
34.0542,-118.2717
34.0767,-118.2707
34.0477,-118.2751
34.0791,-118.2917
34.0478,-118.2711
34.0763,-118.2932
34.0591,-118.2635
34.0692,-118.2792
34.0796,-118.2771
34.0583,-118.2616
34.0791,-118.2929
34.0887,-118.2893
34.0692,-118.2792
34.0703,-118.268
34.0764,-118.2905
34.0538,-118.2667
34.0658,-118.2814
34.0508,-118.2682
34.0611,-118.2707
34.0836,-118.294
34.0777,-118.2958
34.0854,-118.2772
34.0813,-118.2992
34.0518,-118.271
34.0836,-118.2917
34.0818,-118.2917
34.047,-118.2693
34.0629,-118.2823
34.0764,-118.2905
34.0473,-118.2827
34.0788,-118.2681
34.0667,-118.2728
34.0565,-118.2768
34.0683,-118.2739
34.0596,-118.2749
34.0818,-118.2929
34.0636,-118.2805
34.0652,-118.2492
34.076,-118.2737
34.082,-118.272
34.0567,-118.2815
34.076,-118.2692
34.0428,-118.2819
34.0477,-118.2751
34.0566,-118.2681
34.0567,-118.2636
34.0818,-118.2917
34.0836,-118.2845
34.043,-118.2779
34.0663,-118.2789
34.0909,-118.2939
34.0562,-118.2673
34.0498,-118.2839
34.0658,-118.2503
34.0455,-118.2765
34.0674,-118.2753
34.064,-118.2747
34.0653,-118.2493
34.0579,-118.2711
34.0669,-118.2632
34.0621,-118.2684
34.0764,-118.2905
34.0645,-118.2788
34.0903,-118.2868
34.0638,-118.2534
34.0514,-118.2743
34.0619,-118.2702
34.0585,-118.2725
34.0656,-118.2678
34.0467,-118.2814
34.0592,-118.2674
34.0693,-118.2687
34.0853,-118.299
34.058,-118.2715
34.0764,-118.2905
34.0869,-118.299
34.0554,-118.2789
34.047,-118.2755
34.0399,-118.2754
34.072,-118.2722
34.0541,-118.2621
34.061,-118.2615
34.061,-118.2615
34.0667,-118.2728
34.0433,-118.2841
34.0682,-118.2833
34.0596,-118.2749
34.0682,-118.2502
34.0474,-118.2701
34.0607,-118.2584
34.079,-118.2758
34.055,-118.2842
34.0605,-118.2694
34.0818,-118.288
34.0583,-118.2616
34.0553,-118.283
34.0846,-118.2868
34.0763,-118.2944
34.0616,-118.2794
34.0616,-118.2795
34.0549,-118.2614
34.0444,-118.2809
34.0846,-118.2892
34.0421,-118.2824
34.0498,-118.2797
34.0877,-118.2845
34.0539,-118.2712
34.0729,-118.2757
34.0737,-118.2571
34.0624,-118.2813
34.0636,-118.2805
34.0763,-118.2944
34.0576,-118.2644
34.0616,-118.2795
34.064,-118.2747
34.0565,-118.258
34.0567,-118.2636
34.0597,-118.2795
34.0887,-118.2845
34.0714,-118.2813
34.0619,-118.2702
34.0737,-118.2571
34.0761,-118.2831
34.0559,-118.2756
34.0559,-118.2842
34.0496,-118.2677
34.0601,-118.2805
34.0511,-118.2707
34.0707,-118.2795
34.0549,-118.2778
34.0549,-118.2778
34.0596,-118.2749
34.0672,-118.2741
34.079,-118.298
34.0637,-118.2638
34.071,-118.2702
34.0562,-118.2673
34.079,-118.298
34.0872,-118.2893
34.0539,-118.2712
34.0539,-118.2712
34.0605,-118.2694
34.0788,-118.2681
34.0665,-118.2571
34.0456,-118.2789
34.0554,-118.2679
34.0633,-118.2575
34.0399,-118.284
34.0585,-118.2724
34.0496,-118.2677
34.079,-118.298
34.0599,-118.2655
34.0522,-118.2673
34.0833,-118.2814
34.067,-118.2671
34.0818,-118.2941
34.0678,-118.2728
34.0594,-118.2644
34.0591,-118.2635
34.0541,-118.2621
34.0456,-118.2789
34.0474,-118.2714
34.0588,-118.2565
34.0876,-118.2783
34.0596,-118.2749
34.0791,-118.2917
34.0683,-118.2663
34.0522,-118.2673
34.0636,-118.2805
34.0863,-118.3005
34.0535,-118.2609
34.0632,-118.2693
34.0483,-118.2806
34.0597,-118.2795
34.062,-118.2804
34.076,-118.2737
34.0663,-118.2719
34.0689,-118.2783
34.0658,-118.2814
34.0666,-118.2661
34.0512,-118.2787
34.0512,-118.2787
34.0544,-118.2809
34.0531,-118.2694
34.0693,-118.2718
34.0813,-118.2981
34.055,-118.2735
34.0689,-118.2555
34.043,-118.2779
34.0496,-118.2677
34.0549,-118.2778
34.0547,-118.2729
34.0721,-118.2546
34.0585,-118.2725
34.0455,-118.2765
34.0599,-118.2655
34.0477,-118.2751
34.0656,-118.2678
34.0594,-118.261
34.0503,-118.2765
34.0678,-118.2728
34.063,-118.2727
34.0596,-118.2749
34.059,-118.2736
34.0572,-118.2576
34.0663,-118.2719
34.0657,-118.2825
34.0405,-118.2769
34.0509,-118.2642
34.0711,-118.2706
34.061,-118.2615
34.0565,-118.2768
34.0689,-118.2677
34.0818,-118.2845
34.062,-118.2545
34.0693,-118.2687
34.0609,-118.2823
34.0784,-118.2792
34.0591,-118.2635
34.0533,-118.2829
34.0703,-118.2786
34.0529,-118.2776
34.0776,-118.2728
34.0454,-118.2742
34.0836,-118.2892
34.0777,-118.2688
34.0693,-118.2718
34.0555,-118.2655
34.0763,-118.293
34.061,-118.2615
34.0671,-118.2806
34.0592,-118.2674
34.0609,-118.26
34.0569,-118.2725
34.0649,-118.2741
34.0503,-118.2808
34.0737,-118.2571
34.0539,-118.2689
34.0657,-118.278
34.0627,-118.279
34.0869,-118.299
34.0632,-118.2771
34.0749,-118.2802
34.0464,-118.2721
34.0541,-118.2621
34.0446,-118.249
34.0502,-118.254
34.0674,-118.2468
34.0502,-118.254
34.0471,-118.2491
34.0525,-118.2416
34.0721,-118.2479
34.0446,-118.249
34.0502,-118.254
34.0473,-118.2601
34.0459,-118.2579
34.051,-118.248
34.0423,-118.2452
34.0467,-118.247
34.0529,-118.2549
34.0419,-118.2485
34.0201,-117.9502
34.0348,-118.2687
34.0446,-118.245
34.0453,-118.2499
34.0459,-118.2579
34.0643,-118.2299
34.0503,-118.2504
34.0412,-118.2436
34.0453,-118.2499
34.0459,-118.2351
34.0401,-118.2668
34.0446,-118.249
34.0439,-118.2479
34.039,-118.2444
34.033,-118.2615
34.0515,-118.2424
34.0387,-118.2488
34.0389,-118.255
34.0396,-118.2558
34.054,-118.2435
34.0516,-118.2561
34.0502,-118.254
34.0454,-118.2657
34.0504,-118.2409
34.0504,-118.2409
34.065,-118.2418
34.0623,-118.2383
34.0458,-118.243
34.0661,-118.2476
34.0386,-118.2694
34.0442,-118.2439
34.0439,-118.2514
34.0449,-118.2458
34.0487,-118.2588
34.0454,-118.2466
34.0487,-118.2588
34.0446,-118.249
34.0487,-118.2588
34.0461,-118.2476
34.0446,-118.249
34.0378,-118.2561
34.0364,-118.2603
34.0382,-118.2384
34.0454,-118.2466
34.0454,-118.2466
34.0394,-118.2496
34.0395,-118.2656
34.0474,-118.2496
34.0446,-118.245
34.0453,-118.2499
34.0524,-118.2467
34.0461,-118.2476
34.0416,-118.262
34.0382,-118.2603
34.0515,-118.2424
34.0449,-118.2458
34.0416,-118.2398
34.0557,-118.2488
34.0382,-118.2384
34.0442,-118.2439
34.046,-118.2509
34.0423,-118.2452
34.0446,-118.249
34.0423,-118.2452
34.0424,-118.2493
34.0673,-118.2499
34.0383,-118.254
34.0446,-118.245
34.0459,-118.2657
34.0371,-118.2551
34.0446,-118.249
34.0446,-118.249
34.0426,-118.2457
34.0537,-118.2455
34.0637,-118.244
34.0594,-118.2452
34.0474,-118.2496
34.0312,-118.2615
34.0446,-118.245
34.0445,-118.2558
34.0467,-118.2485
34.0407,-118.2468
34.0459,-118.2545
34.0446,-118.249
34.0446,-118.249
34.0416,-118.255
34.0446,-118.245
34.0534,-118.2409
34.0458,-118.243
34.0392,-118.2363
34.0398,-118.2726
34.0365,-118.2659
34.0445,-118.2523
34.0398,-118.2413
34.0452,-118.2569
34.0442,-118.2439
34.0452,-118.2569
34.0383,-118.2305
34.0652,-118.2306
34.0502,-118.254
34.0655,-118.2489
34.0655,-118.2489
34.0433,-118.2377
34.0449,-118.2458
34.043,-118.2641
34.0464,-118.2402
34.0612,-118.2417
34.046,-118.2351
34.0439,-118.2479
34.0347,-118.2645
34.0474,-118.2496
34.0635,-118.2313
34.0446,-118.245
34.0466,-118.259
34.0444,-118.2407
34.0515,-118.2424
34.0446,-118.249
34.0446,-118.249
34.0345,-118.266
34.0306,-118.2635
34.0648,-118.2313
34.0438,-118.2547
34.0666,-118.245
34.0666,-118.245
34.0666,-118.245
34.0446,-118.249
34.049,-118.2381
34.0342,-118.2636
34.0343,-118.262
34.0451,-118.2604
34.0301,-118.2625
34.054,-118.2435
34.0544,-118.2466
34.0419,-118.2523
34.0446,-118.249
34.0395,-118.2656
34.0454,-118.236
34.0473,-118.2425
34.0534,-118.2409
34.0549,-118.2426
34.0446,-118.249
34.0382,-118.2665
34.0666,-118.245
34.0423,-118.2452
34.0466,-118.259
34.0423,-118.2595
34.0375,-118.2423
34.0383,-118.2327
34.0458,-118.243
34.0617,-118.2469
34.0467,-118.2556
34.0487,-118.2588
34.048,-118.2577
34.0724,-118.2486
34.0496,-118.2458
34.0458,-118.2614
34.0537,-118.2455
34.0549,-118.2426
34.0549,-118.2426
34.0549,-118.2426
34.0549,-118.2426
34.0502,-118.254
34.0452,-118.2534
34.0481,-118.2542
34.0416,-118.2584
34.0496,-118.2458
34.0459,-118.2361
34.0495,-118.2529
34.0446,-118.245
34.0417,-118.2398
34.0734,-118.2305
34.0515,-118.2424
34.043,-118.2641
34.0453,-118.2499
34.0516,-118.2561
34.0453,-118.2499
34.0395,-118.2656
34.0666,-118.245
34.0402,-118.2598
34.0535,-118.256
34.0426,-118.2412
34.037,-118.2583
34.0671,-118.2483
34.0398,-118.2413
34.0446,-118.245
34.0481,-118.2542
34.031,-118.2602
34.0445,-118.2558
34.0703,-118.2464
34.0391,-118.2384
34.0466,-118.2427
34.0454,-118.2657
34.0446,-118.245
34.055,-118.2477
34.0407,-118.2541
34.051,-118.248
34.0446,-118.249
34.0387,-118.2335
34.0317,-118.2641
34.0606,-118.2439
34.0481,-118.2542
34.0587,-118.233
34.0617,-118.2469
34.0419,-118.2485
33.9564,-118.1586
34.0446,-118.249
34.0474,-118.2496
34.039,-118.24
34.0452,-118.2534
34.0423,-118.2595
34.0317,-118.2641
34.0371,-118.2672
34.0395,-118.2656
34.046,-118.2509
34.0368,-118.2412
34.0652,-118.2306
34.043,-118.242
34.0617,-118.2469
34.0502,-118.254
34.0473,-118.2462
34.039,-118.2444
34.0629,-118.2275
34.0363,-118.2733
34.0423,-118.2452
34.0485,-118.2447
34.0472,-118.2385
34.0523,-118.2572
34.0668,-118.2497
34.0433,-118.2504
34.0454,-118.2657
34.0504,-118.2409
34.043,-118.242
34.0423,-118.2452
34.0435,-118.2471
34.0426,-118.2412
34.0395,-118.2656
34.0537,-118.2455
34.0435,-118.2471
34.0439,-118.2514
34.0433,-118.2377
34.0431,-118.2536
34.0409,-118.2609
34.046,-118.2509
34.0349,-118.263
34.0487,-118.2588
34.0327,-118.261
34.0453,-118.2499
34.0582,-118.2465
34.0342,-118.2636
34.0408,-118.2428
34.0544,-118.2466
34.0461,-118.2476
34.0617,-118.2469
34.0426,-118.2412
34.0459,-118.2579
34.0449,-118.2458
34.0594,-118.2452
34.0494,-118.2599
34.045,-118.264
34.0446,-118.249
34.0438,-118.2547
34.0496,-118.2458
34.0446,-118.245
34.0395,-118.2656
34.0395,-118.2656
34.0599,-118.2379
34.0481,-118.2507
34.0534,-118.2409
34.0454,-118.2466
34.0494,-118.2581
34.0725,-118.251
34.0529,-118.2329
34.0591,-118.2412
34.0591,-118.2412
34.0591,-118.2412
34.043,-118.242
34.0423,-118.2452
34.0431,-118.2536
34.0407,-118.2541
34.0467,-118.2485
34.045,-118.264
34.0565,-118.2445
34.0502,-118.254
34.0549,-118.2426
34.0649,-118.2289
34.0627,-118.2463
34.0461,-118.2476
34.0461,-118.2476
34.0446,-118.245
34.0352,-118.2654
34.0463,-118.2515
34.053,-118.2513
34.064,-118.2375
34.0401,-118.2668
34.0474,-118.2496
34.0494,-118.2599
34.0583,-118.2395
34.0435,-118.2471
34.0446,-118.249
34.0437,-118.2652
34.0591,-118.2412
34.0522,-118.2434
34.0454,-118.236
34.0446,-118.249
34.0446,-118.249
34.0537,-118.2455
34.0482,-118.2472
34.0475,-118.2657
34.0467,-118.252
34.0668,-118.2497
34.0515,-118.2424
34.0396,-118.259
34.0502,-118.254
34.0389,-118.2643
34.0442,-118.2439
34.0433,-118.2504
34.0317,-118.2626
34.0395,-118.2656
34.0395,-118.2656
34.0395,-118.2656
34.0395,-118.2656
34.0532,-118.2425
34.0395,-118.2656
34.0673,-118.2499
34.0474,-118.2496
34.051,-118.2445
34.0454,-118.2657
34.0423,-118.2452
34.0495,-118.2529
34.0495,-118.2529
34.0708,-118.2471
34.0671,-118.2483
34.0466,-118.259
34.0363,-118.2573
34.064,-118.2375
34.0466,-118.259
34.0466,-118.2685
34.052,-118.2332
34.046,-118.2509
34.046,-118.2326
34.0482,-118.2472
34.0423,-118.2666
34.0537,-118.2455
34.0474,-118.2496
34.0373,-118.2503
34.0535,-118.256
34.0609,-118.2586
34.0539,-118.2712
34.0549,-118.2778
34.0674,-118.2753
34.0554,-118.2702
34.0869,-118.299
34.0691,-118.2611
34.061,-118.2615
34.0637,-118.2662
34.0867,-118.2869
34.0511,-118.2738
34.0791,-118.2917
34.0609,-118.2679
34.0897,-118.2893
34.0909,-118.2917
34.0685,-118.2775
34.0585,-118.2724
34.0616,-118.2794
34.0454,-118.2742
34.0477,-118.2751
34.0721,-118.262
34.0596,-118.2749
34.0825,-118.2753
34.0825,-118.2753
34.068,-118.2695
34.0438,-118.2841
34.0554,-118.2745
34.0612,-118.2628
34.058,-118.2682
34.0524,-118.2633
34.0413,-118.2815
34.073,-118.264
34.0706,-118.2772
34.0714,-118.2631
34.0567,-118.2815
34.061,-118.2615
34.0788,-118.2681
34.0887,-118.2845
34.0498,-118.2754
34.068,-118.2695
34.0592,-118.2674
34.0637,-118.2638
34.0637,-118.2638
34.0637,-118.2638
34.0616,-118.2586
34.0721,-118.262
34.0605,-118.2814
34.0673,-118.2566
34.0557,-118.2751
34.0706,-118.2614
34.0586,-118.2691
34.0767,-118.2754
34.0389,-118.2762
34.0474,-118.2714
34.0628,-118.2822
34.0469,-118.2733
34.0693,-118.2711
34.0559,-118.28
34.0559,-118.28
34.0747,-118.2572
34.0658,-118.2814
34.0738,-118.2658
34.0625,-118.2714
34.0781,-118.2605
34.0891,-118.2992
34.064,-118.2766
34.0738,-118.2568
34.0601,-118.2805
34.0619,-118.2702
34.0534,-118.2788
34.0663,-118.2719
34.0619,-118.2702
34.0799,-118.2904
34.0759,-118.2668
34.0818,-118.2929
34.0529,-118.2776
34.0852,-118.2841
34.0655,-118.2756
34.0858,-118.297
34.0825,-118.2753
34.0605,-118.2694
34.0559,-118.2722
34.0763,-118.2956
34.0567,-118.2636
34.0567,-118.2636
34.0605,-118.2694
34.0887,-118.2869
34.076,-118.2737
34.0836,-118.294
34.0535,-118.2609
34.0692,-118.2792
34.0622,-118.2653
34.0619,-118.2702
34.0686,-118.2746
34.0686,-118.2746
34.0558,-118.2609
34.049,-118.2689
34.0749,-118.2838
34.0779,-118.2844
34.061,-118.2615
34.0492,-118.2742
34.064,-118.2791
34.0863,-118.3005
34.0648,-118.2558
34.0763,-118.2917
34.0639,-118.2588
34.0923,-118.2817
34.0542,-118.2717
34.0644,-118.2686
34.0657,-118.2825
34.0594,-118.2644
34.0818,-118.2905
34.053,-118.2648
34.0779,-118.2617
34.0477,-118.2751
34.0653,-118.2725
34.0599,-118.2655
34.0698,-118.2665
34.068,-118.2574
34.0668,-118.2546
34.0534,-118.2745
34.0693,-118.2687
34.0858,-118.296
34.0621,-118.2747
34.0621,-118.2747
34.0492,-118.2742
34.0523,-118.2722
34.0721,-118.2735
34.0681,-118.2735
34.0673,-118.2641
34.0898,-118.2917
34.0496,-118.2677
34.0565,-118.2768
34.0548,-118.2638
34.0579,-118.2553
34.0828,-118.2781
34.0462,-118.2738
34.0707,-118.2795
34.0613,-118.2738
34.0512,-118.2787
34.0555,-118.2656
34.0648,-118.2761
34.0524,-118.2633
34.055,-118.2735
34.0897,-118.2893
34.0867,-118.2869
34.0699,-118.2777
34.0554,-118.2702
34.0542,-118.2611
34.0699,-118.2777
34.0909,-118.2917
34.063,-118.2727
34.0567,-118.2603
34.0692,-118.2792
34.0784,-118.2791
34.062,-118.2545
34.0605,-118.2769
34.0579,-118.2711
34.0746,-118.2676
34.0416,-118.2791
34.0765,-118.2868
34.0538,-118.2616
34.0811,-118.2763
34.0846,-118.2892
34.0699,-118.2777
34.0493,-118.2828
34.0763,-118.2722
34.0542,-118.2717
34.0767,-118.2707
34.0477,-118.2751
34.0791,-118.2917
34.0478,-118.2711
34.0763,-118.2932
34.0591,-118.2635
34.0692,-118.2792
34.0796,-118.2771
34.0583,-118.2616
34.0791,-118.2929
34.0887,-118.2893
34.0692,-118.2792
34.0703,-118.268
34.0764,-118.2905
34.0538,-118.2667
34.0658,-118.2814
34.0508,-118.2682
34.0611,-118.2707
34.0836,-118.294
34.0777,-118.2958
34.0854,-118.2772
34.0813,-118.2992
34.0518,-118.271
34.0836,-118.2917
34.0818,-118.2917
34.047,-118.2693
34.0629,-118.2823
34.0764,-118.2905
34.0473,-118.2827
34.0788,-118.2681
34.0667,-118.2728
34.0565,-118.2768
34.0683,-118.2739
34.0596,-118.2749
34.0818,-118.2929
34.0636,-118.2805
34.0652,-118.2492
34.076,-118.2737
34.082,-118.272
34.0567,-118.2815
34.076,-118.2692
34.0428,-118.2819
34.0477,-118.2751
34.0566,-118.2681
34.0567,-118.2636
34.0818,-118.2917
34.0836,-118.2845
34.043,-118.2779
34.0663,-118.2789
34.0909,-118.2939
34.0562,-118.2673
34.0498,-118.2839
34.0658,-118.2503
34.0455,-118.2765
34.0674,-118.2753
34.064,-118.2747
34.0653,-118.2493
34.0579,-118.2711
34.0669,-118.2632
34.0621,-118.2684
34.0764,-118.2905
34.0645,-118.2788
34.0903,-118.2868
34.0638,-118.2534
34.0514,-118.2743
34.0619,-118.2702
34.0585,-118.2725
34.0656,-118.2678
34.0467,-118.2814
34.0592,-118.2674
34.0693,-118.2687
34.0853,-118.299
34.058,-118.2715
34.0764,-118.2905
34.0869,-118.299
34.0554,-118.2789
34.047,-118.2755
34.0399,-118.2754
34.072,-118.2722
34.0541,-118.2621
34.061,-118.2615
34.061,-118.2615
34.0667,-118.2728
34.0433,-118.2841
34.0682,-118.2833
34.0596,-118.2749
34.0682,-118.2502
34.0474,-118.2701
34.0607,-118.2584
34.079,-118.2758
34.055,-118.2842
34.0605,-118.2694
34.0818,-118.288
34.0583,-118.2616
34.0553,-118.283
34.0846,-118.2868
34.0763,-118.2944
34.0616,-118.2794
34.0616,-118.2795
34.0549,-118.2614
34.0444,-118.2809
34.0846,-118.2892
34.0421,-118.2824
34.0498,-118.2797
34.0877,-118.2845
34.0539,-118.2712
34.0729,-118.2757
34.0737,-118.2571
34.0624,-118.2813
34.0636,-118.2805
34.0763,-118.2944
34.0576,-118.2644
34.0616,-118.2795
34.064,-118.2747
34.0565,-118.258
34.0567,-118.2636
34.0597,-118.2795
34.0887,-118.2845
34.0714,-118.2813
34.0619,-118.2702
34.0737,-118.2571
34.0761,-118.2831
34.0559,-118.2756
34.0559,-118.2842
34.0496,-118.2677
34.0601,-118.2805
34.0511,-118.2707
34.0707,-118.2795
34.0549,-118.2778
34.0549,-118.2778
34.0596,-118.2749
34.0672,-118.2741
34.079,-118.298
34.0637,-118.2638
34.071,-118.2702
34.0562,-118.2673
34.079,-118.298
34.0872,-118.2893
34.0539,-118.2712
34.0539,-118.2712
34.0605,-118.2694
34.0788,-118.2681
34.0665,-118.2571
34.0456,-118.2789
34.0554,-118.2679
34.0633,-118.2575
34.0399,-118.284
34.0585,-118.2724
34.0496,-118.2677
34.079,-118.298
34.0599,-118.2655
34.0522,-118.2673
34.0833,-118.2814
34.067,-118.2671
34.0818,-118.2941
34.0678,-118.2728
34.0594,-118.2644
34.0591,-118.2635
34.0541,-118.2621
34.0456,-118.2789
34.0474,-118.2714
34.0588,-118.2565
34.0876,-118.2783
34.0596,-118.2749
34.0791,-118.2917
34.0683,-118.2663
34.0522,-118.2673
34.0636,-118.2805
34.0863,-118.3005
34.0535,-118.2609
34.0632,-118.2693
34.0483,-118.2806
34.0597,-118.2795
34.062,-118.2804
34.076,-118.2737
34.0663,-118.2719
34.0689,-118.2783
34.0658,-118.2814
34.0666,-118.2661
34.0512,-118.2787
34.0512,-118.2787
34.0544,-118.2809
34.0531,-118.2694
34.0693,-118.2718
34.0813,-118.2981
34.055,-118.2735
34.0689,-118.2555
34.043,-118.2779
34.0496,-118.2677
34.0549,-118.2778
34.0547,-118.2729
34.0721,-118.2546
34.0585,-118.2725
34.0455,-118.2765
34.0599,-118.2655
34.0477,-118.2751
34.0656,-118.2678
34.0594,-118.261
34.0503,-118.2765
34.0678,-118.2728
34.063,-118.2727
34.0596,-118.2749
34.059,-118.2736
34.0572,-118.2576
34.0663,-118.2719
34.0657,-118.2825
34.0405,-118.2769
34.0509,-118.2642
34.0711,-118.2706
34.061,-118.2615
34.0565,-118.2768
34.0689,-118.2677
34.0818,-118.2845
34.062,-118.2545
34.0693,-118.2687
34.0609,-118.2823
34.0784,-118.2792
34.0591,-118.2635
34.0533,-118.2829
34.0703,-118.2786
34.0529,-118.2776
34.0776,-118.2728
34.0454,-118.2742
34.0836,-118.2892
34.0777,-118.2688
34.0693,-118.2718
34.0555,-118.2655
34.0763,-118.293
